解離症（解離性障害）について誤った組み合わせを選べ。（プール）\n(1) 解離性とん⾛では、とん⾛の期間中に個⼈の同⼀性が混乱する。\n(2) 解離性同⼀症（解離性同⼀性障害）の患者は、⽣まれもった解剖学的性に対し、不快感や嫌悪感を 抱く。\n(3) 解離性健忘では、主に意味記憶が障害される。\n(4) 解離性健忘では、レビー⼩体型認知症でよく⾒られる。\n(5) 離⼈感・現実感消失症とは、⾃分の知覚・観念・感情・⾏為に対する⾃⼰所属感が喪失した状態で ある。\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．D\n\n(1) 解離性とん走では、とん走の期間中に個人の同一性が混乱する。\n解離性とん走（dissociative fugue）は、突発的な移動または放浪に「自己同一性の混乱（自分が誰か分からない、あるいは新しい身元を作る）」が随伴する障害で、DSM‑5でもこの点が明記されています。したがって記述は正しいです。\n\n(2) 解離性同一症の患者は、生まれもった解剖学的性に不快感や嫌悪感を抱く。\n解離性同一症（DID）は多重の人格状態と記憶の断裂を主症状とする疾患であり、「身体の性別への違和感」は**性別違和感（Gender Dysphoria）**の診断基準であってDIDの必須症状ではありません。両者は鑑別上しばしば議論になりますが、同一視は誤りです。よって本記述は不正確です。\n\n(3) 解離性健忘では、主に意味記憶が障害される。\n解離性健忘では、自伝的・情動的なエピソード記憶が選択的に想起できなくなる一方、言語知識や一般常識といった意味記憶は保たれることが特徴です。逆に意味記憶が主に障害されるなら器質性の記憶障害を疑います。したがってこの記述は誤りです。\n\n(4) 解離性健忘では、レビー小体型認知症でよく見られる。\nレビー小体型認知症（LBD）は進行性の神経変性疾患であり、主要症状は認知の変動や幻視、パーキンソン症状などです。LBDの記憶障害は器質性で、トラウマ関連の可逆的な解離性健忘とは病態も機序も異なります。臨床的に「解離性健忘がLBDで頻発する」というエビデンスはなく、本記述は誤りです。\n\n(5) 離人感・現実感消失症とは、自分の知覚・観念・感情・行為に対する自己所属感が喪失した状態である。\n離人感／現実感消失症（Depersonalization‑Derealization Disorder）は、「自分を外側から眺めているような感覚」や「世界が非現実的に感じられる体験」を特徴とし、自己帰属感の障害という説明は概念に合致します。従って正しい記述です。\n\nしたがって誤った記述の組み合わせは d. (2)(3)(4) となります。
解離症状とは何か？\na.   主観的感覚の連続性が喪失し、意識と⾏動のコントロールができなくなる状態。\nb.\nc.\nd.\ne.,答．A
以下のうち、誤っているものはどれか。（プール）\na.   離⼈感とは、⾃⼰の精神過程、⾝体、または⾏動から⾃分が離れて、外部の観察者になったかのように感じる体験である。\nb.   フラッシュバックとは、⼼的外傷となった出来事の局⾯が今起こっているかのように再体験されることである。\nc.   ヒステリー球とは、球が転がるように興奮・激情によって感情が易変し、コントロールが出来なくなる様⼦のことである。\nd.   解離性トランスは、直接接している環境に対する認識の急性の狭窄化または完全な⽋損で、環境刺激への著明な無反応性または無感覚として現れる。\ne.   ガンザー症候群とは、簡単な質問に対して正しい答えを知っていると推測されるにも関わらず、正解に近い曖昧な答え、的外れな⾺⿅げた答え・⽂脈から外れた答え」を返してしまう症候群である。,答．C\n\na. 離人感\n離人感とは、自己の精神過程、身体、または行動から自分が離れて、外部の観察者になったかのように感じる体験である。\n正しい記述です。\n離人感（Depersonalization）は、自己が現実のものでなく、まるで夢の中にいるように感じたり、自分を外から見ているような感覚を持つ状態です。\n\nb. フラッシュバック\n心的外傷となった出来事の局面が今起こっているかのように再体験されることである。\n正しい記述です。\nフラッシュバックはPTSD（心的外傷後ストレス障害）で見られる症状の一つで、トラウマ的出来事がまるで再び起こっているかのように感じられる現象です。\n\nc. ヒステリー球\n球が転がるように興奮・激情によって感情が易変し、コントロールが出来なくなる様子のことである。\n誤っている記述です。\nヒステリー球（または咽喉球感）は、「のどに何か詰まっているように感じる」身体表現性障害の一種で、感情の変動や興奮とは直接関係ありません。「球が転がるように興奮がコントロールできない状態」という説明は誤りです。\n\nd. 解離性トランス\n直接接している環境に対する認識の急性の狭窄化または完全な欠損で、環境刺激への著明な無反応性または無感覚として現れる。\n正しい記述です。\n解離性トランスでは、外界の認識が著しく狭まり、催眠状態のような無反応状態に陥ることがあります。定義として正しいです。\n\ne. ガンザー症候群\n簡単な質問に対して正しい答えを知っていると推測されるにも関わらず、正解に近い曖昧な答え、的外れな馬鹿げた答え・文脈から外れた答え」を返してしまう症候群である。\n正しい記述です。\nガンザー症候群は「見当違い症候群」とも呼ばれ、質問に対してまるでふざけているかのような見当違いな返答（近似解）をするのが特徴です。
解離でみられるものは何か\n(1) 失声\n(2) オピストトーマス\n(3) ガンザー症候群\n(4) 遁そう(フーグ)\n(5) ヒステリー球\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．D　(1、３、４？)\n\nまず「解離」とは何かを理解する必要があります。解離とは、自分が自分であるという感覚が失われている状態が主となる精神障害です。通常、私たちの意識、記憶、感覚、アイデンティティは一つにまとまっていますが、解離とは、これらの感覚をまとめる能力が一時的に失われた状態です。\n\n(1) 失声\n失声とは声が出なくなる症状です。ウェブ検索から、解離性転換障害の身体症状として、身体が思うように動かせなくなる、声が出なくなる、眼が見えなくなるなどがあることがわかります。また、転換性障害では感覚の鈍麻や麻痺、歩行困難、不随意運動、けいれん、声が出ない（失声）、視力障害、聴力障害が生じると記載されています。したがって、失声は解離でみられる症状の一つです。\n(2) オピストトーマス\n身体に現れるヒステリーとしては、ヒステリー球、卵巣痛、オピストトーヌス、感覚脱失、視野狭窄、ヒステリー性盲・聾、失声、いろんな麻痺、失立・失歩、けいれん、局限性疼痛など、といったところが挙げられる。オピストトーヌスというのは、「後弓反張」ともいわれ、全身が弓なりに反っくりかえって硬直した状態を指している。よってこれは転換症状の一つです。\n\n(3) ガンザー症候群\nガンザー症候群では、曖昧な受け答えや、前後の文脈と関係のない的外れな話をしたりするとあります。また、ガンザー症候群は留置所・刑務所のような閉鎖的環境の中で発症することが多く、「拘禁反応」の一種とみなされていることがわかります。これは解離性障害の一種として分類されています。\n\n(4) 遁そう(フーグ)\n遁走（フーグ）について、解離性遁走（フーグ）では、全生活史についての記憶を失ったままいわゆる「蒸発」してしまい、全く別の場所で全く別の人間として生活を始めているケースがあるとあります。また、解離性遁走は、解離性健忘のすべての病像を備えている人が、意図的に家や職場から離れて放浪しますと説明されています。これは明らかに解離性障害の一種です。\n\n(5) ヒステリー球\nヒステリー球（咽喉頭異常感症）は、主にストレスやこころの葛藤によって喉から胸にかけての違和感・異物感・圧迫感などが生じる病気です。「のどに球が詰まっているようで苦しい」と訴える人が多いことから「ヒステリー球」と呼ばれることが多いです。また、精神科では「身体表現性障害の中の感覚障害の一つ」と分類されます。これは転換症状の一つと考えられます。
転換症状について正しい組み合わせを選べ。\n(1) 失声\n(2) オピストトーヌス\n(3) ガンサー症候群\n(4) とん⾛\n(5) ヒステリー球\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．B\n\n転換症状とは\n転換症状（以前はヒステリー症状と呼ばれていました）とは、強いストレスに圧倒されたときに生じる症状の一つで、体の運動・感覚関連の様々な症状が出ます。これは心理的ストレスが身体症状として現れるものです。\n\n(1) 失声\n失声症は発声器官や脳に異常がないにもかかわらず、話したいのにしゃべれなくなる症状です。これは過去に受けた心の傷が原因で起こることがあり、女性に多く見られます。また、心因性発声障害は精神神経症的なもので、叱責や驚愕等精神的外傷や心理的葛藤のあとに生じる発声障害であり、心因性失声症はその一種です。これは明らかに転換症状の一つです。\n\n(2) オピストトーヌス\n身体に現れるヒステリーとしては、ヒステリー球、卵巣痛、オピストトーヌス、感覚脱失、視野狭窄、ヒステリー性盲・聾、失声、いろんな麻痺、失立・失歩、けいれん、局限性疼痛など、といったところが挙げられる。オピストトーヌスというのは、「後弓反張」ともいわれ、全身が弓なりに反っくりかえって硬直した状態を指している。よってこれは転換症状の一つです。\n\n(3) ガンサー症候群\nガンサー症候群は解離性障害の一種として挙げられています。「見当違い症候群」とも呼ばれ、質問に対してまるでふざけているかのような見当違いな返答（近似解）をするのが特徴です。解離性障害は心的ストレスによって引き起こされるもので、転換性障害（転換症状を示す障害）とは異なるカテゴリーに分類されます。\n\n(4) とん走\nとん走（異常行動）は解離状態において体験される知覚や行動の一つとして挙げられており、解離性障害の症状の一つです。これも転換症状ではなく、解離性障害の症状と考えられます。\n\n(5) ヒステリー球\nヒステリー球（咽喉頭異常感症）は、主にストレスやこころの葛藤によって喉から胸にかけての違和感・異物感・圧迫感などが生じる病気です。「のどに球が詰まっているようで苦しい」と訴える人が多いことから「ヒステリー球」と呼ばれることが多いです。また、精神科では「身体表現性障害の中の感覚障害の一つ」と分類されます。これは転換症状の一つと考えられます。
解離性障害の症例。40 歳男性。仕事が⼤変になった。⾒知らぬ駅のベンチで寝ているところを保護された。最後の出勤から 2 ⽇後に保護された。会社から駅は数時間ほど離れていた。この症例にあてはまるものは次のうちどれか。\na.   ヒステリー球\nb.   遁⾛\nc.   ガンザー症候群\nd.   強迫観念\ne.   パニック発作,答．B\n\nこの症例は「解離性障害」の一種である「遁走（とんそう）」に該当します。\n解離性遁走は、強いストレスや心理的葛藤が引き金となり、本人の記憶や自己認識が一時的に失われ、突発的に遠方へ移動してしまう状態です。この状態では、自分の名前や過去の記憶を忘れてしまうことがあり、見知らぬ場所で発見されることがあります。発見された後も、遁走中の記憶がないことが一般的です。\n\na. ヒステリー球：喉に何か詰まっているような感覚があるが、実際には異物がない状態。身体表現性障害の一種であり、今回の症例とは異なります。\nb. 遁走：上述の通り、解離性障害の一種であり、今回の症例に該当します。\nc. ガンザー症候群：主に刑務所などで見られる症状で、質問に対して的外れな答えをする（近似誤答）ことが特徴です。今回の症例とは異なります。\nd. 強迫観念：自分の意思に反して繰り返し浮かんでくる考えやイメージ。強迫性障害に関連する症状であり、今回の症例とは関係がありません。\ne. パニック発作：突然の激しい不安や恐怖を伴う発作で、動悸や呼吸困難などの身体症状が現れます。今回の症例とは異なります。
変換症でみられるもの 2 つ。\n(1) 失声\n(2) 感覚障害\n(3) 健忘\n(4) 多重⼈格\n(5) ⼩児症\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．A\n\n変換症（転換性障害とも呼ばれる）は、心理的なストレスや葛藤が、身体的な症状として現れる心身症の一つです。器質的な原因が見つからないにもかかわらず、運動機能や感覚に異常が現れるのが特徴です。\n\n(1) 失声（声が出なくなる）\n変換症でよく見られる症状。心理的ストレスが原因で突然声が出なくなることがあります。\n(2) 感覚障害（例えば手足のしびれや感覚の麻痺）\nこれも変換症でよく見られる症状。医学的には説明できない感覚の喪失や異常が起こります。\n(3) 健忘（記憶が飛ぶ）\n主に「解離性障害」の一部として現れますが、変換症とは少し異なります。\n(4) 多重人格\nこれは「解離性同一性障害（DID）」の症状であり、変換症には含まれません。\n(5) 小児症（大人が子供のような振る舞いをする）\nこれは「演技性パーソナリティ障害」などに見られるもので、変換症の症状とは言えません。\n\n正解は、a. (1)(2)　失声と感覚障害はどちらも変換症で見られる代表的な症状です。
⾝体症状症の特徴として正しいものは以下のうちどれか。（プール）\na.   ⾃発的に病院を受診する事は稀である。\nb.   ⾝体症状に関連する過度な思考や感情が存在する。\nc.   抑うつ症状が併存することは無い。\nd.   幻覚を伴うことが⼀般的である。\ne.   ストレスが溜まった際の表現型として、他覚的に判断可能な症状が出現する。,答．B\n\na. 自発的に病院を受診する事は稀である\n身体症状症の患者は、体の症状に過度に注目する傾向があるため、自発的に病院を受診することが稀というよりは、むしろ頻繁に受診することが多いと考えられます。したがって、この選択肢は誤りである可能性が高いです。\n\nb. 身体症状に関連する過度な思考や感情が存在する\nDSM-5では身体症状症について「身体疾患であってもその症状に対する認知・行動・感情面でのマイナス変化が大きく『とらわれ』が生じているのであれば、身体症状症と診断される」という記述があります。これは身体症状に関連する過度な思考や感情が存在することを示しています。正解の可能性が高いです。\n\nc. 抑うつ症状が併存することは無い\n精神疾患では併存疾患が一般的であり、身体症状症でも抑うつ症状が併存することがあると考えられます。DSM-5では各疾患について「併存症」についても記載されていることが多いとの記述もあります。この選択肢は誤りである可能性が高いです。\n\nd. 幻覚を伴うことが一般的である\n身体症状症の中心的な特徴は、身体症状に対する過度な思考や感情の存在であり、幻覚はそれとは異なる精神症状です。一般的に身体症状症が幻覚を伴うとは考えにくいです。この選択肢は誤りである可能性が高いです。\n\ne. ストレスが溜まった際の表現型として、他覚的に判断可能な症状が出現する\nDSM-5における身体症状症では、「身体疾患であってもその症状に対する認知・行動・感情面でのマイナス変化が大きく『とらわれ』が生じている」ことが特徴です。これは主観的な体験が中心であり、必ずしも他覚的（客観的）に判断可能な症状が出現するとは限りません。この選択肢は誤りである可能性が高いです。\n\n以上の検討から、DSM-5における身体症状症の特徴として正しいのは、b. 「身体症状に関連する過度な思考や感情が存在する」であると考えられます。\nDSM-5では身体症状症について、以前のDSM-IVでの「身体表現性障害」から名称が変更され、特に重要な変更点として「身体表現性障害は身体疾患ではないこと」が条件だった一方、身体症状症ではそれが外れたことが挙げられます。つまり、身体症状症では実際に身体疾患があるかどうかは問わず、症状に対する認知・行動・感情面での「とらわれ」の存在が重視されるようになりました。
⾝体症状症について正しい組み合わせを選べ。（プール）\n(1) ⾝体症状症の患者は、同時に複数の医療機関で治療を受けていることが多い。\n(2) 患者の訴える多数の主観的愁訴を完全に説明する客観的所⾒は存在しない。\n(3) 症状が出現したときは、いつでも受診するよう伝えて安⼼させた⽅がよい。\n(4) 症状は患者によって意図的に作り出されたり、ねつ造されたりすることがある。\n(5) ⾝体症状症の⽣涯有病率は⼥性の⽅が⾼い。\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．B\n\n身体症状症（Somatic Symptom Disorder）は、身体的な症状が持続し、それに対する過剰な思考や感情、行動が特徴の精神疾患です。これらの症状は、既知の身体疾患が存在する場合もあれば、存在しない場合もあります。重要なのは、症状が患者によって意図的に作り出されたものではないことです。\n\n(1) 身体症状症の患者は、同時に複数の医療機関で治療を受けていることが多い。\n正しい。患者は症状の原因を求めて複数の医療機関を受診する傾向があります。しかし、適切な診察や検査を行っても身体的な病気や薬による影響としては十分に説明できないことが多いです。\n\n(2) 患者の訴える多数の主観的愁訴を完全に説明する客観的所見は存在しない。\n正しい。身体症状症では、患者が訴える症状に対して、検査や診察で明確な身体的異常が見つからないことが多いです。そのため、主観的な苦痛が客観的な所見で説明できない場合が多いです。\n\n(3) 症状が出現したときは、いつでも受診するよう伝えて安心させた方がよい。\n誤り。症状が出るたびに受診を勧めると、患者の不安を強化し、医療機関への過剰な依存を招く可能性があります。むしろ、定期的なフォローアップを行い、必要以上の検査や治療を避けることが推奨されます。\n\n(4) 症状は患者によって意図的に作り出されたり、ねつ造されたりすることがある。\n誤り。身体症状症の症状は、患者が意図的に作り出したものではありません。意図的な症状の作出は、詐病や虚偽性障害といった別の疾患に該当します。\n\n(5) 身体症状症の生涯有病率は女性の方が高い。\n正しい。身体症状症は、女性に多く見られる傾向があります。具体的な有病率は文献によって異なりますが、女性の方が高いとされています。
Ａさんは 63 歳の⼥性。1 年以上続く“⼼臓の痛み”を訴えて来院した。既に 6 か所の病院を受診してお り、その度に精密検査を受けたが、症状を説明できる明らかな異常は認められなかった。しかしＡさ んは医師の説明に納得がいかず、「重篤な⼼臓疾患なのではないか、検査で⾒逃されているのではな いか」と疑い、同じような精密検査を再度要求している。最も考えられるのはどれか。（プール）\na.   病気不安症\nb.   パニック症\nc.   変換症 /  転換性障害\nd.   ⼼⾝症\ne.   統合失調症,答．A\n\n病気不安症とは？\n病気不安症は、身体的症状がほとんどないか軽微であるにもかかわらず、重篤な病気にかかっているのではないかという過度な不安を抱き続ける精神障害です。患者は繰り返し医療機関を受診し、検査結果が正常であっても安心できず、さらなる検査や診断を求める傾向があります。\n\n他の選択肢との比較\nb. パニック症：突然の強い不安発作が特徴で、心臓の痛みよりも動悸や呼吸困難が主症状です。\nc. 変換症 / 転換性障害：心理的ストレスが身体的症状（麻痺やけいれんなど）として現れますが、患者はその症状に対する不安よりも、実際の身体的障害を訴えます。\nd. 心身症：実際に身体的疾患が存在し、それが心理的要因で悪化するものです。\ne. 統合失調症：幻覚や妄想が主症状であり、身体的症状への過度な不安とは異なります。\n\nAさんのように、複数の医療機関で異常がないと診断されてもなお、重篤な病気への不安が消えず、繰り返し検査を求める場合、病気不安症が最も適切な診断と考えられます。
18 歳の⼥性。家族とは別に⼀⼈で⾷事をとり、⾷事量は明らかに少なく、約 2 年前は 52kg あった体重が徐々に減ってきているという。家族から痩せを指摘されているにもかかわらず、「顔が丸くて太っている」、「体重がこれ以上増えるのは許せない」と⾔っているという。⼼配した家族の勧めで内 科を受診したが、痩せの原因は内科的なものではないとの説明を受けた。現在は、165.0cm、体重 32.0kg と著しい低体重であるが、専⾨学校へ通学し友⼈とも楽しく過ごしているという。この症例の 治療開始後に再栄養症候群を発症した。この病態と最も関係の深くないものはどれか。\n\na.   リン\nb.   カリウム\nc.   ビタミン B\nd.   マグネシウム\ne.   ⽩⾎球数,答．E\n\nこの症例は、18歳女性が著しい体重減少と自己の体型に対する歪んだ認識を示しており、摂食障害、特に神経性やせ症（神経性無食欲症）が疑われます。治療開始後に再栄養症候群を発症したとのことですが、これは長期間の栄養不足状態にある患者に急速な栄養補給を行うことで生じる代謝異常です。\n\n再栄養症候群では、以下のような電解質異常や代謝異常が見られます：\nリン（a）：細胞内でのATP生成に必要であり、再栄養時に急激に細胞内に取り込まれるため、血中リン濃度が低下します（低リン血症）。\nカリウム（b）：インスリンの作用で細胞内に移動し、低カリウム血症を引き起こすことがあります。\nマグネシウム（d）：同様に細胞内に移動し、低マグネシウム血症を生じることがあります。\nビタミンB群（c）：特にビタミンB1（チアミン）は糖代謝に不可欠であり、不足するとウェルニッケ脳症などの神経障害を引き起こす可能性があります。\n\n一方、**白血球数（e）**は、再栄養症候群の直接的な病態とは関連が薄いです。白血球数の変動は感染症や骨髄機能の異常など、他の要因によるものが多いため、再栄養症候群との関連性は低いと考えられます。\n\nしたがって、再栄養症候群と最も関係の深くないものは「e. 白血球数」です。
18 歳の⼥性。家族とは別に⼀⼈で⾷事を取り、⾷事量は明らかに少なく、約 2 年前は 52kg あった体 重が徐々に減ってきているという。家族から痩せを指摘されているにも関わらず、「顔が丸くて太っ ている」、「体重がこれ以上増えるのは許せない」と⾔っているという。⼼配した家族の勧めで内科 を受診したが、痩せの原因は内科的なものではないとの説明を受けた。現在は、⾝⻑ 165.0cm、体重 32.0kg と著しい低体重であるが、専⾨学校へ通学し友⼈とも楽しく過ごしているという。この症例に 存在する可能性が低い症状や所⾒はどれか。（プール）\na.   体重が増えるのを怖がる\nb.   低体重を深刻に考えていない\nc.   ⾃発的に安静期間を増している\nd.   徐脈\ne.   12kg/m2 以下の BMI,答．C\n\nこの症例は、18歳女性が著しい低体重（身長165.0cm、体重32.0kg、BMI約11.8）でありながら、自身の体重増加を過度に恐れ、痩せていることを深刻に受け止めていないという特徴を示しています。これは、摂食障害、特に神経性やせ症（神経性無食欲症、Anorexia Nervosa）の典型的な症状です。\n\na. 体重が増えるのを怖がる\n神経性やせ症の患者は、体重増加に対する強い恐怖を抱いています。この症例でも、「体重がこれ以上増えるのは許せない」と述べており、該当します。\n\nb. 低体重を深刻に考えていない\n患者は、自身の著しい低体重を深刻に受け止めていません。「顔が丸くて太っている」と感じており、これは病識の欠如を示しています。\n\nc. 自発的に安静期間を増している\n神経性やせ症の患者は、むしろ過度な運動を行う傾向があります。この症例でも、専門学校へ通学し友人とも楽しく過ごしているとあり、活動的な生活を送っていることが示唆されます。したがって、「自発的に安静期間を増している」は、この症例には当てはまりにくいと考えられます。\n\nd. 徐脈\n神経性やせ症では、代謝の低下により徐脈が見られることがあります。したがって、該当する可能性があります。\n\ne. 12kg/m²以下のBMI\nこの症例のBMIは約11.8であり、12kg/m²以下です。したがって、該当します。
23 歳の⼥性、約 2 年前から徐々に体重が減少しているという。⾃ら⾷事量を制限していると家族は話 している。⾝⻑ 163.4cm、体重 28.3kg であった。「この体重より増えるのは許せない」と述べる。事 故誘発性嘔吐や下剤乱⽤もあるという。この疾患についての組み合わせで適切でないのはどれか。\n（プール）\na.   急激な栄養再開→低リン⾎症\nb.   低栄養→甲状腺ホルモン定値\nc.   嘔吐→⾼アミラーゼ⾎症\nd.   脂肪組織の減少→⽿管狭窄症\ne.   慢性的な低栄養→⾻粗鬆症,答．D\n\n23歳女性、2年間の体重減少、自ら食事制限、低体重（BMIを計算すると約10.6）、「体重増加は許せない」という認識、嘔吐や下剤乱用がある状態です。これらの症状から、この患者はおそらく摂食障害、特に神経性やせ症（拒食症）である可能性が高いと考えられます。\n\na. 急激な栄養再開→低リン血症\nこの患者さんは極度の低栄養状態（BMI 10.6）です。このような患者さんが急激に栄養を再開すると、「再栄養症候群（リフィーディング症候群）」が起こる可能性があります。リフィーディング症候群では低リン血症が発生することが知られており、リン補充なしに治療を行うと100%発症するという報告もあります。また再栄養開始後わずか12時間で血清リン値が急速に低下することも報告されています。低リン血症は脱力感や呼吸困難、最悪の場合は不整脈や心停止を引き起こす危険な状態です。したがって、この選択肢は適切な関連性があります。\n\nb. 低栄養→甲状腺ホルモン低値\n神経性やせ症では、低栄養状態によって身体機能が変化します。低栄養により甲状腺機能低下（lowT3 syndrome）が生じる可能性があり、このとき甲状腺ホルモンはT3のみが下がっている場合は経過観察のみとし、甲状腺ホルモン剤の投与は無効とされています。したがって、この選択肢は適切です。\n\nc. 嘔吐→高アミラーゼ血症\nこの患者は嘔吐を繰り返しているとの情報があります。嘔吐刺激による唾液分泌過多の結果、アミラーゼが高値になることがありますが、これには病的意義はないとされています。つまり、嘔吐によって高アミラーゼ血症が生じるのは事実であり、適切な関連です。\nd. 脂肪組織の減少→耳管狭窄症\n耳管は鼻と耳をつなぐ管で、通常は閉じており、あくびやつばを飲み込んだ時に開くものですが、それらの動作をしても開かない状態を耳管狭窄症といいます。検索結果からは、脂肪組織の減少と耳管狭窄症との関連性を示す情報は見つかりませんでした。神経性やせ症の合併症として耳管狭窄症が特に報告されているという情報もありません。したがって、この選択肢は適切な関連性があるとは言えません。\n\ne. 慢性的な低栄養→骨粗鬆症\n神経性やせ症患者は慢性的な低栄養状態にあります。低栄養状態が続くと、カルシウムやビタミンDの摂取不足、女性ではエストロゲン低下による無月経などが起こり、これらは全て骨密度の低下（骨粗鬆症）につながります。甲状腺機能亢進を放っておくと骨粗鬆症などが起こりやすくなると報告されていますが、これは代謝亢進による影響です。低栄養状態が骨粗鬆症を引き起こすことは医学的に広く知られた事実であり、神経性やせ症の合併症として重要です。したがって、この選択肢は適切な関連性があります。\n\n以上の検討から、答えは：d. 脂肪組織の減少→耳管狭窄症
23 歳の⼥性。約 2 年前から徐々に体重が減少しているという。⾃ら⾷事量を制限していると家族は話 している。⾝⻑ 163.4cm、体重 28.3kg であった。「この体重より増えるのは許せない」と述べる。⾃⼰誘発性嘔吐や下剤乱⽤もあるという。この症例に⾒られる可能性の⾼いものはどれか。\n(1) 肥満恐怖\n(2) 低体重に対する⼼配\n(3) 低活動\n(4) ⾃我障害\n(5) 病識の⽋如\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．B\n\nこの症例は、神経性やせ症（神経性無食欲症、Anorexia Nervosa）の典型的な特徴を示しています。神経性やせ症は、体重増加への強い恐怖、自己誘発性嘔吐や下剤の乱用、極端な食事制限などが特徴です。患者は、極端な低体重であっても自分が太っていると感じ、体重増加を強く拒否します。また、自分の状態が異常であるという認識（病識）が欠如していることが多いです。\n\n(1) 肥満恐怖：体重増加への強い恐怖心があり、現在の体重より増えることを許せないと述べていることから、明らかに該当します。\n(5) 病識の欠如：極端な低体重であるにもかかわらず、自分の状態が異常であるという認識がなく、体重増加を拒否していることから、病識の欠如が見られます。\n\nしたがって、正しい選択肢は b. (1)(5) です。
摂⾷障害で出現することのある⾝体状態について誤った組み合わせはどれか。（プール）\na.   意識消失−低⾎糖、低⾎圧\nb.   ⼼室性不整脈−徐脈、電解質異常\nc.   易感染性−⽩⾎球減少\nd.   Refeeding  syndrome−⾎中リン⾼値\ne.   ⽪膚の⻩染−⾎中カロチン⾼値,答．D\n\na. 意識消失 − 低血糖、低血圧\n摂食障害では、栄養不足により低血糖や低血圧が生じ、これが原因で意識消失を引き起こすことがあります。\nb. 心室性不整脈 − 徐脈、電解質異常\n電解質異常（特にカリウムやマグネシウムの低下）や徐脈は、心室性不整脈のリスクを高めます。\nc. 易感染性 − 白血球減少\n栄養不良により白血球が減少すると、免疫力が低下し、感染症にかかりやすくなります。\n\nd. Refeeding syndrome − 血中リン高値　誤った組み合わせ\nRefeeding syndrome（再栄養症候群）は、長期間の栄養不足状態にある患者に急激な栄養補給を行った際に発生する代謝障害です。この症候群では、インスリンの分泌が増加し、リンが細胞内に取り込まれるため、血中のリン濃度が低下します（低リン血症） 。\n血中リンは「高値」ではなく「低値」になります。\n\ne. 皮膚の黄染 − 血中カロチン高値\n摂食障害の患者では、特定の食品（例えばニンジンなど）を過剰に摂取することで、血中のカロチン濃度が高まり、皮膚が黄色くなることがあります。
神経性やせ症の症例問題。⾒られる特徴は。（プール）\na.   脱⽑\nb.   多汗\nc.   低体温\nd.   頻脈\ne.   ⾼⾎圧,答．C\n\n神経性やせ症（神経性無食欲症、拒食症）は、極端な食事制限や過度の運動により著しい体重減少を引き起こす摂食障害です。この病気では、身体のエネルギー消費を抑えるためにさまざまな生理的変化が生じます。以下に、選択肢に挙げられた症状について解説します。\n\na. 脱毛\n神経性やせ症では、栄養不足により頭髪が抜けやすくなることがあります。また、皮膚の乾燥や産毛の増加（ランゴ毛）も見られることがあります。 \n\nb. 多汗\n多汗は神経性やせ症の典型的な症状ではありません。むしろ、低栄養状態により汗をかきにくくなることがあり、夏でも暑がらず、汗をかかないことがあります。 \n\nc. 低体温\n低体温は神経性やせ症の代表的な症状の一つです。体重減少により皮下脂肪が減少し、体温調節が困難になるため、寒がりになり、低体温（36℃以下）が見られることがあります。 \n\nd. 頻脈\n神経性やせ症では、心拍数が減少する徐脈が一般的です。これは、エネルギー消費を抑えるための生理的適応反応とされています。 \n\ne. 高血圧\n高血圧は神経性やせ症の特徴ではありません。むしろ、低血圧がよく見られます。体重減少により血圧が低下し、起立性低血圧を引き起こすこともあります。 \n\n正解\na. 脱毛および c. 低体温は、神経性やせ症で見られる特徴的な症状です。
